Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 07/21  18:00:00,0.0,0.0,0.0,2890.869991165092,10407131.968194332,11048374.568740299,0.0,0.0,0.0,21.75954851422005,40.785746653422517,46.27187046805001,288.37604610185897,0.0,0.0,0.49258617189743839,0.27017214076149106,3.5471551610150038,274.06094544016096 
 07/21  19:00:00,0.0,0.0,0.0,2563.3414976107999,9228029.391398879,9264182.803150205,0.0,0.0,0.0,21.76928892033737,41.13067375265356,41.32703465045106,210.09133936873438,0.0,0.0,0.498350632805337,0.2911152683430246,3.506675825516589,274.06094544016096 
 07/21  20:00:00,0.0,0.0,0.0,1608.8017106914647,5791686.158489273,4608305.003884191,0.0,0.0,0.0,21.779036664808733,40.95654369664844,36.08932150030375,151.34606632393415,0.0,0.0,0.5024152960975482,0.3007363615422833,3.4552165540174348,274.06094544016096 
 07/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.750749288308798,40.06808600549148,31.56970395761638,103.66810535180356,0.0,0.0,0.5050167841620125,0.3095783492762135,3.4086770855613497,274.06094544016096 
 07/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65041191301124,39.10283587654438,28.18937331686161,57.86164205239838,0.0,0.0,0.506557614384498,0.3123084482987596,3.3794795801756889,274.06094544016096 
 07/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.536527046788757,38.14356527288971,25.975323217455857,23.238977252853958,0.0,0.0,0.5073021059901026,0.3120698198645476,3.362736279651525,274.06094544016096 
 07/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39786275570459,37.161413292403,24.32602137084302,0.0,0.0,0.0,0.508080027345307,0.31281669900966765,3.3558067496328305,274.06094544016096 
 01/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0174158622422,20.5551944644115,5.9959924682565008,0.0,0.0,0.0,0.35411856735432659,0.361017447487232,0.0,5344.864104575347 
 01/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.528071952100789,20.554805109817449,5.94287221788853,0.0,0.0,0.0,0.36055178450274319,0.39291756231422889,0.0,5851.259593598101 
 01/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33139078811665,20.554601969641398,4.938245063770889,0.0,0.0,0.0,0.35941997316279658,0.39193476266194646,0.0,5977.247982357866 
