Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 01/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.627208848796313,20.55242137508106,0.5235902506240856,0.0,0.0,0.0,0.7817234579933017,0.5932340979097429,8.434317545035576,8840.493803392124 
 01/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.429628727155059,20.552204752218086,-0.0291482526113357,0.0,0.0,0.0,0.6995110625253815,0.5674772844926984,7.321936860753799,8867.516790192823 
 01/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.103137409773053,20.553121366641375,-0.342662118278346,0.0,0.0,0.0,0.7057157673493754,0.5307186360680312,6.002760799156263,8584.818954532913 
 01/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.134318172951526,20.55314639396107,0.6391217685774013,0.0,0.0,0.0,0.6204257272706663,0.48239046282233569,3.9064666064256885,8242.395114065272 
 01/01  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.841563481465859,20.552732460389519,0.11317484995968562,0.0,0.0,0.0,0.6431992727802585,0.5109339398120988,5.03218849775805,8453.810073882045 
 01/01  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.330637292510179,20.552474448372516,-0.6462244187222455,0.0,0.0,0.0,0.7692701321684404,0.5648209931994764,8.317744717038523,8825.904237440916 
 01/01  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.403609752288459,20.548669911568639,-2.2754445839162957,0.0,0.0,0.0,1.4146897589098154,0.746330031503527,15.01804073818362,10218.981440600033 
 01/01  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.250568782623004,20.55433148555526,-1.3722297301457929,0.0,0.0,0.0,1.0283505966287423,0.6305216515394685,11.976489552326898,9434.903126660025 
 01/01  09:00:00,0.0,0.0,0.0,1339.7485386199888,4823094.739031959,1595515.3424132488,0.0,0.0,0.0,11.868186840285432,20.550703980309526,-0.9253789658549975,0.0,0.0,0.0,1.4385741064464999,0.7614243814952397,11.716761728476527,9534.582131803954 
 01/01  10:00:00,0.0,0.0,0.0,2495.6493193929466,8984337.549814607,6494202.333131417,0.0,0.0,0.0,11.21383484035722,20.55255795822351,-0.5658392416279137,0.0,0.0,0.0,1.569184246057437,0.8229859669034418,12.258456459799414,9120.539704925864 
 01/01  11:00:00,0.0,0.0,0.0,3062.426486917487,11024735.352902955,8853080.017993849,0.0,0.0,0.0,10.95215575691706,20.55105418186642,-0.060170924453634217,0.0,0.0,0.0,1.4593114747990668,0.7987676521429442,11.30222552043622,8254.035683839265 
 01/01  12:00:00,0.0,0.0,0.0,2397.585616524163,8631308.219486988,5568943.017805066,0.0,0.0,0.0,11.510375778709318,20.557251773331936,-0.8222444639814689,0.0,0.0,0.0,1.1371015003099896,0.6408835919537589,11.756866611372955,6825.323310677413 
 01/01  13:00:00,0.0,0.0,0.0,327.248420206015,1178094.312741654,0.0,0.0,0.0,0.0,11.522438141391064,20.553156920111904,-1.3467612305394779,0.0,0.0,0.0,1.0427103219603409,0.6255743405970817,10.604166160519448,7762.351796273729 
 01/01  14:00:00,0.0,0.0,0.0,256.88013558767877,924768.4881156435,0.0,0.0,0.0,0.0,12.181271133727736,20.55272469296277,-0.3625219180272657,0.0,0.0,0.0,0.7654921718362903,0.5501638279757415,5.835710915288353,8020.665873637603 
