Date/Time,UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),LIVING_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),LIVING_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),ATTIC_UNIT1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ATTIC_UNIT1:Zone Windows Total Heat Gain Energy [J](Hourly),UNHEATEDBSMT_UNIT1:Zone Mean Air Temperature [C](Hourly),LIVING_UNIT1:Zone Mean Air Temperature [C](Hourly),ATTIC_UNIT1:Zone Mean Air Temperature [C](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),LIVING_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Sensible Heat Gain Rate [W](Hourly),UNHEATEDBSMT_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),ATTIC_UNIT1:AFN Zone Infiltration Air Change Rate [ach](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly) 
 07/21  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.920181711899454,32.5912821220003,20.93368294780469,0.0,0.0,0.0,0.4846590105776658,0.327882955379982,2.51167322367716,257.4216506733774 
 07/21  06:00:00,0.0,0.0,0.0,1889.7846713173934,6803224.816742616,6221638.898456562,0.0,0.0,0.0,20.81329867119518,32.401003343272588,22.00424500325478,0.0,0.0,0.0,0.4830592353808205,0.31854100769175189,2.518841469372285,257.4216506733774 
 07/21  07:00:00,0.0,0.0,0.0,2550.320645343596,9181154.323236946,9310439.859638432,0.0,0.0,0.0,20.855474355366089,32.58356069279789,25.375516704706123,0.0,0.0,0.0,0.4803173220960433,0.30810319316550335,2.5405569665183855,257.4216506733774 
 07/21  08:00:00,0.0,0.0,0.0,2822.5664859305695,10161239.34935005,10855351.28178538,0.0,0.0,0.0,21.084873015332918,33.02559253326981,30.712153126915898,90.98851674977215,0.0,0.0,0.4745006754435992,0.2862113311768999,2.569878827303297,257.4216506733774 
 07/21  09:00:00,0.0,0.0,0.0,2943.478170147388,10596521.412530598,12203721.14801008,0.0,0.0,0.0,21.366557878160444,33.72935023000132,36.07934234244519,208.35199173012217,0.0,0.0,0.4684619233804573,0.2636138675398497,2.6045298036696167,257.4216506733774 
 07/21  10:00:00,0.0,0.0,0.0,2852.536429016414,10269131.14445909,12570726.780697184,0.0,0.0,0.0,21.663856403728166,34.59322369395288,41.96010252003437,309.1971859040337,0.0,0.0,0.4634983885770429,0.24478558384446218,2.645577940650251,257.4216506733774 
 07/21  11:00:00,0.0,0.0,0.0,2512.7670573406264,9045961.406426255,11633339.48181601,0.0,0.0,0.0,21.96747921043037,35.54186012300081,46.8056884849945,394.96047990349828,0.0,0.0,0.4594845733015704,0.23029554930308045,2.681595300627216,257.4216506733774 
 07/21  12:00:00,0.0,0.0,0.0,2180.8000411615437,7850880.148181557,10001349.255930379,0.0,0.0,0.0,22.237828003585773,36.417183905508057,50.59532354694859,449.0888417234321,0.0,0.0,0.45724040227474507,0.2249323690305254,2.7100423609206678,257.4216506733774 
 07/21  13:00:00,0.0,0.0,0.0,2164.741295947708,7793068.665411748,9982255.061945532,0.0,0.0,0.0,22.494824113784725,37.36328093340567,53.05733950593543,490.58709247143426,0.0,0.0,0.45560396052669308,0.22150694635990177,2.7261652200046559,257.4216506733774 
 07/21  14:00:00,0.0,0.0,0.0,2475.884631960053,8913184.675056192,11725184.793086689,0.0,0.0,0.0,22.733558787056706,38.48123599150864,54.290455987096127,513.8675722818407,0.0,0.0,0.45495920751041116,0.22433617929950479,2.7301985769546919,257.4216506733774 
